"Date","Pool","Currency","Wallet","DailyEarnings","StartTime","StartValue","EndTime","EndValue","Balance","Pending","Unpaid","Payout"
"2023-09-30","ProHashing","XMR","UselessGuru","0","16:30:39","2.563445299E-07","23:55:47","2.563445299E-07","2.563445299E-07","0","2.563445299E-07","0"
"2023-09-30","ZergPool","BTC","1GPSq8txFnyrYdXL8t6S94mYdF8cGqVQJF","2.199999999999945E-07","16:30:39","0.00062191","23:55:47","0.00062217","0.00062194","2.5827392835348E-10","0.00062216","0"
"2023-09-30","Zpool","BTC","1GPSq8txFnyrYdXL8t6S94mYdF8cGqVQJF","3.999999999999962E-08","16:30:39","2.798E-05","23:55:47","2.803E-05","2.801E-05","1.5129345454111E-10","2.803E-05","0"
"2023-10-01","HashCryptos","BTC","1GPSq8txFnyrYdXL8t6S94mYdF8cGqVQJF","1.999999999999981E-08","00:05:50","2.02E-06","23:50:23","2.04E-06","1.67E-06","2.3E-07","1.89E-06","0"
"2023-10-01","Hiveon","ETC","7cf99ec9029a98afd385f106a93977d8105fec0f","0","00:05:50","0.015402569","23:50:23","0.015402569","0.015402569","0","0.015402569","0"
"2023-10-01","MiningDutch","AEON","UselessGuru","0","00:05:50","0.00170007","23:50:23","0.00170007","0.00170007","0","0.00170007","0"
"2023-10-01","MiningDutch","BELL","UselessGuru","0","00:05:50","0.45357484","23:50:23","0.45357484","0.2855074","0","0.2855074","0"
"2023-10-01","MiningDutch","BTC","UselessGuru","0","00:05:50","4.726E-05","23:50:23","4.726E-05","3.647E-05","0","3.647E-05","0"
"2023-10-01","MiningDutch","CCC","UselessGuru","0","00:05:50","4.313485","23:50:23","4.313485","4.313485","0","4.313485","0"
"2023-10-01","MiningDutch","CLORE","UselessGuru","0","00:05:50","0.01281439","23:50:23","0.01281439","0.01281439","0","0.01281439","0"
"2023-10-01","MiningDutch","DMS","UselessGuru","0","00:05:50","0.09630923","23:50:23","0.09630923","0.08894969","0","0.08894969","0"
"2023-10-01","MiningDutch","FTC","UselessGuru","0","00:05:50","0.84452926","23:50:23","0.84452926","0.84452926","0","0.84452926","0"
"2023-10-01","MiningDutch","GUN","UselessGuru","0","00:05:50","10.8156864","23:50:23","10.8156864","10.8156864","0","10.8156864","0"
"2023-10-01","MiningDutch","IQ","UselessGuru","0","00:05:50","2.58782551","23:50:23","2.58782551","2.58782551","0","2.58782551","0"
"2023-10-01","MiningDutch","NEOX","UselessGuru","0","00:05:50","0.57254822","23:50:23","0.57254822","0.57254822","0","0.57254822","0"
"2023-10-01","MiningDutch","NYX","UselessGuru","0","00:05:50","0.09979641","23:50:23","0.09979641","0.09979641","0","0.09979641","0"
"2023-10-01","MiningDutch","PAPRY","UselessGuru","0","00:05:50","0.22477687","23:50:23","0.22477687","0.22477687","0","0.22477687","0"
"2023-10-01","MiningDutch","UFO","UselessGuru","0","00:05:50","0.20887727","23:50:23","0.20887727","0.20887727","0","0.20887727","0"
"2023-10-01","MiningDutch","VHH","UselessGuru","0","00:05:50","6317.71316063","23:50:23","6317.71316063","6317.71316063","0","6317.71316063","0"
"2023-10-01","MiningDutch","VTC","UselessGuru","0","00:05:50","0.08736927","23:50:23","0.08736927","0.08736927","0","0.08736927","0"
"2023-10-01","MiningDutch","YTN","UselessGuru","0","00:05:50","0.53692415","23:50:23","0.53692415","0.53692415","0","0.53692415","0"
"2023-10-01","MiningDutch","ZCL","UselessGuru","0","00:05:50","0.02185477","23:50:23","0.02185477","0.02185477","0","0.02185477","0"
"2023-10-01","NiceHash External","BTC","1GPSq8txFnyrYdXL8t6S94mYdF8cGqVQJF","0","00:05:50","0.00057724","23:50:23","0.00057724","0.00057684","4E-07","0.00057724","0"
"2023-10-01","NiceHash Internal","BTC","33hZYX8iFg5zm9E3geqrNgeP6TMzszZk5R","0","00:05:50","0.00730754","23:50:23","0.00730754","0.00730754","0","0.00730754","0"
"2023-10-01","ProHashing","ETH","UselessGuru","4.801445220025354E-08","00:05:50","1.219348244068401E-05","23:50:23","1.2241496892884264E-05","1.2241496892884264E-05","0","1.219348244068401E-05","0"
"2023-10-01","ProHashing","RTM","UselessGuru","0","00:05:50","0.0048188439854162","23:50:23","0.0048188439854162","0.0048188439854162","0","0.0048188439854162","0"
"2023-10-01","ProHashing","XMR","UselessGuru","0","00:05:50","2.563445299E-07","23:50:23","2.563445299E-07","2.563445299E-07","0","2.563445299E-07","0"
"2023-10-01","ZergPool","BTC","1GPSq8txFnyrYdXL8t6S94mYdF8cGqVQJF","4.99999999999199E-08","00:05:50","0.00062217","23:50:23","0.0006222199999999999","0.00062216","2.1628796201286E-07","0.00062217","0"
"2023-10-01","Zpool","BTC","1GPSq8txFnyrYdXL8t6S94mYdF8cGqVQJF","2.0000000000003197E-08","00:05:50","2.803E-05","23:50:23","2.8060000000000002E-05","2.804E-05","1.8420885850675E-08","2.805E-05","0"
"2023-10-02","HashCryptos","BTC","1GPSq8txFnyrYdXL8t6S94mYdF8cGqVQJF","5.999999999999985E-08","00:00:26","2.04E-06","23:57:06","2.1099999999999997E-06","1.67E-06","2.2E-07","1.94E-06","0"
"2023-10-02","Hiveon","ETC","7cf99ec9029a98afd385f106a93977d8105fec0f","0","00:00:26","0.015402569","23:57:06","0.015402569","0.015402569","0","0.015402569","0"
"2023-10-02","MiningDutch","AEON","UselessGuru","0","00:00:26","0.00170007","23:57:06","0.00170007","0.00170007","0","0.00170007","0"
"2023-10-02","MiningDutch","BELL","UselessGuru","0","00:00:26","0.45357484","23:57:06","0.45357484","0.2855074","0","0.2855074","0"
"2023-10-02","MiningDutch","BTC","UselessGuru","0","00:00:26","4.726E-05","23:57:06","4.726E-05","3.62E-05","0","3.62E-05","0"
"2023-10-02","MiningDutch","CCC","UselessGuru","0","00:00:26","4.313485","23:57:06","4.313485","4.313485","0","4.313485","0"
"2023-10-02","MiningDutch","CLORE","UselessGuru","0","00:00:26","0.01281439","23:57:06","0.01281439","0.01281439","0","0.01281439","0"
"2023-10-02","MiningDutch","DMS","UselessGuru","0","00:00:26","0.09630923","23:57:06","0.09630923","0.08894969","0","0.08894969","0"
"2023-10-02","MiningDutch","FTC","UselessGuru","0","00:00:26","0.84452926","23:57:06","0.84452926","0.84452926","0","0.84452926","0"
"2023-10-02","MiningDutch","GUN","UselessGuru","0","00:00:26","10.8156864","23:57:06","10.8156864","10.8156864","0","10.8156864","0"
"2023-10-02","MiningDutch","IQ","UselessGuru","0","00:00:26","2.58782551","23:57:06","2.58782551","2.58782551","0","2.58782551","0"
"2023-10-02","MiningDutch","NEOX","UselessGuru","0","00:00:26","0.57254822","23:57:06","0.57254822","0.57254822","0","0.57254822","0"
"2023-10-02","MiningDutch","NYX","UselessGuru","0","00:00:26","0.09979641","23:57:06","0.09979641","0.09979641","0","0.09979641","0"
"2023-10-02","MiningDutch","PAPRY","UselessGuru","0","00:00:26","0.22477687","23:57:06","0.22477687","0.22477687","0","0.22477687","0"
"2023-10-02","MiningDutch","UFO","UselessGuru","0","00:00:26","0.20887727","23:57:06","0.20887727","0.20887727","0","0.20887727","0"
"2023-10-02","MiningDutch","VHH","UselessGuru","0","00:00:26","6317.71316063","23:57:06","6317.71316063","6317.71316063","0","6317.71316063","0"
"2023-10-02","MiningDutch","VTC","UselessGuru","0.007811079999999998","00:00:26","0.08736927","23:57:06","0.09518035","0.09518035","0","0.09518035","0"
"2023-10-02","MiningDutch","YTN","UselessGuru","0","00:00:26","0.53692415","23:57:06","0.53692415","0.53692415","0","0.53692415","0"
"2023-10-02","MiningDutch","ZCL","UselessGuru","0","00:00:26","0.02185477","23:57:06","0.02185477","0.02185477","0","0.02185477","0"
"2023-10-02","NiceHash External","BTC","1GPSq8txFnyrYdXL8t6S94mYdF8cGqVQJF","0","00:00:26","0.00057724","23:57:06","0.00057724","0.00057684","4E-07","0.00057724","0"
"2023-10-02","NiceHash Internal","BTC","33hZYX8iFg5zm9E3geqrNgeP6TMzszZk5R","0","00:00:26","0.00730754","23:57:06","0.00730754","0.00730754","0","0.00730754","0"
"2023-10-02","ProHashing","ETH","UselessGuru","6.276243150797886E-06","00:00:26","1.2241496892884264E-05","23:57:06","1.851774004368215E-05","1.851774004368215E-05","0","1.2241496892884264E-05","0"
"2023-10-02","ProHashing","RTM","UselessGuru","0","00:00:26","0.0048188439854162","23:57:06","0.0048188439854162","0.0048188439854162","0","0.0048188439854162","0"
"2023-10-02","ProHashing","XMR","UselessGuru","0","00:00:26","2.563445299E-07","23:57:06","2.563445299E-07","2.563445299E-07","0","2.563445299E-07","0"
"2023-10-02","ZergPool","BTC","1GPSq8txFnyrYdXL8t6S94mYdF8cGqVQJF","1.4999999999997654E-07","00:00:26","0.0006222199999999999","23:57:06","0.0006223699999999999","0.00062217","8.7169015050737E-09","0.00062232","0"
"2023-10-02","Zpool","BTC","1GPSq8txFnyrYdXL8t6S94mYdF8cGqVQJF","9.999999999999904E-08","00:00:26","2.8060000000000002E-05","23:57:06","2.816E-05","2.809E-05","7.9978835754347E-09","2.815E-05","0"
"2023-10-03","HashCryptos","BTC","1GPSq8txFnyrYdXL8t6S94mYdF8cGqVQJF","0","00:07:08","2.1099999999999997E-06","23:54:37","2.1099999999999997E-06","1.67E-06","2.7E-07","1.93E-06","0"
"2023-10-03","Hiveon","ETC","7cf99ec9029a98afd385f106a93977d8105fec0f","0","00:07:08","0.015402569","23:54:37","0.015402569","0.015402569","0","0.015402569","0"
"2023-10-03","MiningDutch","AEON","UselessGuru","0","00:07:08","0.00170007","23:54:37","0.00170007","0.00170007","0","0.00170007","0"
"2023-10-03","MiningDutch","BELL","UselessGuru","0","00:07:08","0.45357484","23:54:37","0.45357484","0.2855074","0","0.2855074","0"
"2023-10-03","MiningDutch","BTC","UselessGuru","0","00:07:08","4.726E-05","23:54:37","4.726E-05","3.62E-05","0","3.62E-05","0"
"2023-10-03","MiningDutch","CCC","UselessGuru","0","00:07:08","4.313485","23:54:37","4.313485","4.313485","0","4.313485","0"
"2023-10-03","MiningDutch","CLORE","UselessGuru","0","00:07:08","0.01281439","23:54:37","0.01281439","0.01281439","0","0.01281439","0"
"2023-10-03","MiningDutch","DMS","UselessGuru","0","00:07:08","0.09630923","23:54:37","0.09630923","0.08894969","0","0.08894969","0"
"2023-10-03","MiningDutch","FTC","UselessGuru","0","00:07:08","0.84452926","23:54:37","0.84452926","0.84452926","0","0.84452926","0"
"2023-10-03","MiningDutch","GUN","UselessGuru","0","00:07:08","10.8156864","23:54:37","10.8156864","10.8156864","0","10.8156864","0"
"2023-10-03","MiningDutch","IQ","UselessGuru","0","00:07:08","2.58782551","23:54:37","2.58782551","2.58782551","0","2.58782551","0"
"2023-10-03","MiningDutch","NEOX","UselessGuru","0","00:07:08","0.57254822","23:54:37","0.57254822","0.57254822","0","0.57254822","0"
"2023-10-03","MiningDutch","NYX","UselessGuru","0","00:07:08","0.09979641","23:54:37","0.09979641","0.09979641","0","0.09979641","0"
"2023-10-03","MiningDutch","PAPRY","UselessGuru","0","00:07:08","0.22477687","23:54:37","0.22477687","0.22477687","0","0.22477687","0"
"2023-10-03","MiningDutch","UFO","UselessGuru","0","00:07:08","0.20887727","23:54:37","0.20887727","0.20887727","0","0.20887727","0"
"2023-10-03","MiningDutch","VHH","UselessGuru","0","00:07:08","6317.71316063","23:54:37","6317.71316063","6317.71316063","0","6317.71316063","0"
"2023-10-03","MiningDutch","VTC","UselessGuru","0","00:07:08","0.09518035","23:54:37","0.09518035","0.09518035","0","0.09518035","0"
"2023-10-03","MiningDutch","YTN","UselessGuru","0","00:07:08","0.53692415","23:54:37","0.53692415","0.53692415","0","0.53692415","0"
"2023-10-03","MiningDutch","ZCL","UselessGuru","0","00:07:08","0.02185477","23:54:37","0.02185477","0.02185477","0","0.02185477","0"
"2023-10-03","NiceHash External","BTC","1GPSq8txFnyrYdXL8t6S94mYdF8cGqVQJF","0","00:07:08","0.00057724","23:54:37","0.00057724","0.00057684","4E-07","0.00057724","0"
"2023-10-03","NiceHash Internal","BTC","33hZYX8iFg5zm9E3geqrNgeP6TMzszZk5R","0","00:07:08","0.00730754","23:54:37","0.00730754","0.00730754","0","0.00730754","0"
"2023-10-03","ProHashing","ETH","UselessGuru","1.0862713441095039E-07","00:07:08","1.851774004368215E-05","23:54:37","1.86263671780931E-05","1.86263671780931E-05","0","1.851774004368215E-05","0"
"2023-10-03","ProHashing","RTM","UselessGuru","0","00:07:08","0.0048188439854162","23:54:37","0.0048188439854162","0.0048188439854162","0","0.0048188439854162","0"
"2023-10-03","ProHashing","XMR","UselessGuru","0","00:07:08","2.563445299E-07","23:54:37","2.563445299E-07","2.563445299E-07","0","2.563445299E-07","0"
"2023-10-03","ZergPool","BTC","1GPSq8txFnyrYdXL8t6S94mYdF8cGqVQJF","1.700000000000746E-07","00:07:08","0.0006223699999999999","23:54:37","0.00062254","0.00062232","1.4742142777544E-07","0.00062248","0"
"2023-10-03","Zpool","BTC","1GPSq8txFnyrYdXL8t6S94mYdF8cGqVQJF","9.999999999999904E-08","00:07:08","2.816E-05","23:54:37","2.8279999999999997E-05","2.816E-05","4.0311993743381E-08","2.825E-05","0"
"2023-10-04","HashCryptos","BTC","1GPSq8txFnyrYdXL8t6S94mYdF8cGqVQJF","2.999999999999971E-08","00:04:39","2.1099999999999997E-06","23:59:05","2.1399999999999994E-06","1.67E-06","2.6E-07","1.93E-06","0"
"2023-10-04","Hiveon","ETC","7cf99ec9029a98afd385f106a93977d8105fec0f","0","00:04:39","0.015402569","23:59:05","0.015402569","0.015402569","0","0.015402569","0"
"2023-10-04","MiningDutch","AEON","UselessGuru","0","00:04:39","0.00170007","23:59:05","0.00170007","0.00170007","0","0.00170007","0"
"2023-10-04","MiningDutch","BELL","UselessGuru","0","00:04:39","0.45357484","23:59:05","0.45357484","0.2855074","0","0.2855074","0"
"2023-10-04","MiningDutch","BTC","UselessGuru","0","00:04:39","4.726E-05","23:59:05","4.726E-05","3.62E-05","0","3.62E-05","0"
"2023-10-04","MiningDutch","CCC","UselessGuru","0","00:04:39","4.313485","23:59:05","4.313485","4.313485","0","4.313485","0"
"2023-10-04","MiningDutch","CLORE","UselessGuru","0","00:04:39","0.01281439","23:59:05","0.01281439","0.01281439","0","0.01281439","0"
"2023-10-04","MiningDutch","DMS","UselessGuru","0","00:04:39","0.09630923","23:59:05","0.09630923","0.08894969","0","0.08894969","0"
"2023-10-04","MiningDutch","FTC","UselessGuru","0","00:04:39","0.84452926","23:59:05","0.84452926","0.84452926","0","0.84452926","0"
"2023-10-04","MiningDutch","GUN","UselessGuru","0","00:04:39","10.8156864","23:59:05","10.8156864","10.8156864","0","10.8156864","0"
"2023-10-04","MiningDutch","IQ","UselessGuru","0","00:04:39","2.58782551","23:59:05","2.58782551","2.3252336","0","2.3252336","0.26259191000000026"
"2023-10-04","MiningDutch","NEOX","UselessGuru","0","00:04:39","0.57254822","23:59:05","0.57254822","0.57254822","0","0.57254822","0"
"2023-10-04","MiningDutch","NYX","UselessGuru","0","00:04:39","0.09979641","23:59:05","0.09979641","0.09979641","0","0.09979641","0"
"2023-10-04","MiningDutch","PAPRY","UselessGuru","0","00:04:39","0.22477687","23:59:05","0.22477687","0.22477687","0","0.22477687","0"
"2023-10-04","MiningDutch","UFO","UselessGuru","0","00:04:39","0.20887727","23:59:05","0.20887727","0.20887727","0","0.20887727","0"
"2023-10-04","MiningDutch","VHH","UselessGuru","0","00:04:39","6317.71316063","23:59:05","6317.71316063","6317.71316063","0","6317.71316063","0"
"2023-10-04","MiningDutch","VTC","UselessGuru","0","00:04:39","0.09518035","23:59:05","0.09518035","0.09518035","0","0.09518035","0"
"2023-10-04","MiningDutch","YTN","UselessGuru","0","00:04:39","0.53692415","23:59:05","0.53692415","0.53692415","0","0.53692415","0"
"2023-10-04","MiningDutch","ZCL","UselessGuru","0","00:04:39","0.02185477","23:59:05","0.02185477","0.02185477","0","0.02185477","0"
"2023-10-04","NiceHash External","BTC","1GPSq8txFnyrYdXL8t6S94mYdF8cGqVQJF","9.999999999940612E-09","00:04:39","0.00057724","23:59:05","0.00057725","0.00057684","4E-07","0.00057725","0"
"2023-10-04","NiceHash Internal","BTC","33hZYX8iFg5zm9E3geqrNgeP6TMzszZk5R","0","00:04:39","0.00730754","23:59:05","0.00730754","0.00730754","0","0.00730754","0"
"2023-10-04","ProHashing","ETH","UselessGuru","3.041205187350001E-06","00:04:39","1.86263671780931E-05","23:59:05","2.16675723654431E-05","2.16675723654431E-05","0","1.86263671780931E-05","0"
"2023-10-04","ProHashing","RTM","UselessGuru","0","00:04:39","0.0048188439854162","23:59:05","0.0048188439854162","0.0048188439854162","0","0.0048188439854162","0"
"2023-10-04","ProHashing","XMR","UselessGuru","0","00:04:39","2.563445299E-07","23:59:05","2.563445299E-07","2.563445299E-07","0","2.563445299E-07","0"
"2023-10-04","ZergPool","BTC","1GPSq8txFnyrYdXL8t6S94mYdF8cGqVQJF","2.5999999999986537E-07","00:04:39","0.00062254","23:59:05","0.0006229399999999999","0.00062263","1.9209316265702E-07","0.00062283","0"
"2023-10-04","Zpool","BTC","1GPSq8txFnyrYdXL8t6S94mYdF8cGqVQJF","4.0000000000003005E-08","00:04:39","2.8279999999999997E-05","23:59:05","2.834E-05","2.828E-05","9.9422363617997E-08","2.828E-05","0"
"2023-10-05","HashCryptos","BTC","1GPSq8txFnyrYdXL8t6S94mYdF8cGqVQJF","9.999999999999904E-09","00:09:08","2.1399999999999994E-06","18:04:04","2.1499999999999993E-06","1.67E-06","2.6E-07","1.93E-06","0"
"2023-10-05","Hiveon","ETC","7cf99ec9029a98afd385f106a93977d8105fec0f","0","00:09:08","0.015402569","18:04:04","0.015402569","0.015402569","0","0.015402569","0"
"2023-10-05","MiningDutch","AEON","UselessGuru","0","00:09:08","0.00170007","18:04:04","0.00170007","0.00170007","0","0.00170007","0"
"2023-10-05","MiningDutch","BELL","UselessGuru","0","00:09:08","0.45357484","18:04:04","0.45357484","0.2855074","0","0.2855074","0"
"2023-10-05","MiningDutch","BTC","UselessGuru","0","00:09:08","4.726E-05","18:04:04","4.726E-05","3.62E-05","0","3.62E-05","0"
"2023-10-05","MiningDutch","CCC","UselessGuru","0","00:09:08","4.313485","18:04:04","4.313485","4.313485","0","4.313485","0"
"2023-10-05","MiningDutch","CLORE","UselessGuru","0","00:09:08","0.01281439","18:04:04","0.01281439","0.01281439","0","0.01281439","0"
"2023-10-05","MiningDutch","DMS","UselessGuru","0","00:09:08","0.09630923","18:04:04","0.09630923","0.08894969","0","0.08894969","0"
"2023-10-05","MiningDutch","FTC","UselessGuru","0","00:09:08","0.84452926","18:04:04","0.84452926","0.84452926","0","0.84452926","0"
"2023-10-05","MiningDutch","GUN","UselessGuru","0","00:09:08","10.8156864","18:04:04","10.8156864","10.8156864","0","10.8156864","0"
"2023-10-05","MiningDutch","IQ","UselessGuru","0","00:09:08","2.58782551","18:04:04","2.58782551","2.3252336","0","2.3252336","0"
"2023-10-05","MiningDutch","NEOX","UselessGuru","0.08052210999999998","00:09:08","0.57254822","18:04:04","0.65307033","0.65307033","0","0.65307033","0"
"2023-10-05","MiningDutch","NYX","UselessGuru","0","00:09:08","0.09979641","18:04:04","0.09979641","0.09979641","0","0.09979641","0"
"2023-10-05","MiningDutch","PAPRY","UselessGuru","0","00:09:08","0.22477687","18:04:04","0.22477687","0.22477687","0","0.22477687","0"
"2023-10-05","MiningDutch","UFO","UselessGuru","0","00:09:08","0.20887727","18:04:04","0.20887727","0.20887727","0","0.20887727","0"
"2023-10-05","MiningDutch","VHH","UselessGuru","0","00:09:08","6317.71316063","18:04:04","6317.71316063","6317.71316063","0","6317.71316063","0"
"2023-10-05","MiningDutch","VTC","UselessGuru","0","00:09:08","0.09518035","18:04:04","0.09518035","0.09518035","0","0.09518035","0"
"2023-10-05","MiningDutch","YTN","UselessGuru","0","00:09:08","0.53692415","18:04:04","0.53692415","0.53692415","0","0.53692415","0"
"2023-10-05","MiningDutch","ZCL","UselessGuru","0","00:09:08","0.02185477","18:04:04","0.02185477","0.02185477","0","0.02185477","0"
"2023-10-05","NiceHash External","BTC","1GPSq8txFnyrYdXL8t6S94mYdF8cGqVQJF","0","00:09:08","0.00057725","18:04:04","0.00057725","0.00057684","4.1E-07","0.00057725","0"
"2023-10-05","NiceHash Internal","BTC","33hZYX8iFg5zm9E3geqrNgeP6TMzszZk5R","0","00:09:08","0.00730754","18:04:04","0.00730754","0.00730754","0","0.00730754","0"
"2023-10-05","ProHashing","ETH","UselessGuru","3.0251691907986857E-07","00:09:08","2.16675723654431E-05","18:04:04","2.197008928452297E-05","2.197008928452297E-05","0","2.16675723654431E-05","0"
"2023-10-05","ProHashing","RTM","UselessGuru","0","00:09:08","0.0048188439854162","18:04:04","0.0048188439854162","0.0048188439854162","0","0.0048188439854162","0"
"2023-10-05","ProHashing","XMR","UselessGuru","0","00:09:08","2.563445299E-07","18:04:04","2.563445299E-07","2.563445299E-07","0","2.563445299E-07","0"
"2023-10-05","ZergPool","BTC","1GPSq8txFnyrYdXL8t6S94mYdF8cGqVQJF","7.000000000001796E-08","00:09:08","0.0006229399999999999","18:04:04","0.0006230099999999999","0.00062283","2.0376771933124E-07","0.00062288","0"
"2023-10-05","Zpool","BTC","1GPSq8txFnyrYdXL8t6S94mYdF8cGqVQJF","0","00:09:08","2.834E-05","18:04:04","2.834E-05","2.828E-05","0","2.828E-05","0"
"2023-10-05","MiningDutch","GPN","UselessGuru","0","14:27:26","0.15317682","18:04:04","0.15317682","0.15317682","0","0.15317682","0"
